job_title,company_name,work_genre,area,income,description,url
時計修理職人募集,はらじゅく時計宝石修理研究所,時計修理職人,東京都渋谷区,月給 20万円 ～ 35万円,"ご来店頂いたお客様の時計やジュエリーの修理を受付・リペアを行う業務がメインとなります。

店頭では、時計の電池交換、クイック修理、オーバーホールを行っています。

修理の受付からリペアの研修がございます。

努力次第では時計の内部修理（オーバーホール）もお任せいたします。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/722546
週1日からOK！未経験OK！店舗スタッフ,まるちゃん家下館店,弁当屋スタッフ,茨城県筑西市,"時給 960円 ～ 1,200円","レジ接客、電話予約対応、調理補助の盛り付けなどの簡単なお仕事です。



運転免許お持ちの方にはお弁当の配達もお願いする場合があります。



未経験でも丁寧に教えますので安心して下さい。



アットホームなお店で、スタッフに居心地の良い職場作りを心掛けています。私たちと一緒に楽しいお店を作りましょう。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/8308925
社保完備！経験者優遇！リラクゼーションマッサージスタッフ募集！,もみや笠原店,リラクゼーションマッサージセラピスト,茨城県水戸市,月給 16万円 ～ 30万円,"リラクゼーションマッサージの施術スタッフを募集します。

ボディー、足つぼマッサージの提供と店舗運営に関する雑用のお仕事です。経験者は給与面で優遇いたします。未経験者も始められますので、ご応募下さい。一生お仕事のできる技術です。スキルアップをしたい方待ってます。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/8711044
経験者優遇！掛け持ちOK!リラクゼーションマッサージスタッフ募集！,もみや笠原店,リラクゼーションマッサージセラピスト,茨城県水戸市,月給 20万円 ～ 30万円,"リラクゼーションマッサージの施術スタッフを募集します。

ボディー、足つぼマッサージの提供と店舗運営に関する雑用のお仕事です。経験者は給与面で優遇いたします。未経験者も始められますので、ご応募下さい。一生お仕事のできる技術です。スキルアップをしたい方待ってます。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/8711047
ホールスタッフ,やきとり屋,ホールスタッフ,山形県天童市,"時給 900円 ～ 1,100円","初めてでも大歓迎です😃

接客が苦手な人でも大丈夫ですよ😃

一緒に働ける方お待ちしてます😃",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/659280
ホールスタッフ募集！,やきとり屋,ホールスタッフ,山形県天童市,"時給 900円 ～ 1,100円","仕事内容は特に難しくありません。

アルコール類や料理等を提供したり、後片付けなどです。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/712685
ホールスタッフ急募！,やきとり屋,ホールスタッフ,山形県天童市,"時給 900円 ～ 1,100円","アルコール類や料理の提供、後片付け等です。

特に難しい作業はありません。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/1250849
アシスタント事務*未経験OK*転勤なし*20代～30代活躍*月収30万円可,アイル株式会社,一般事務,福岡県福岡市中央区,月給 24万円 ～ 50万円,"《月収30万円可！＆スキルアップ実現》

上場グループ企業の一員として、安定した基盤を持つ当社。

基礎から学べる研修や丁寧なOJTも充実しており、

未経験からでも月収30万円を実現できる専門スキルが手に入ります!





《豊富なキャリアパスあり》

スキルを身につけたあとゆくゆくは

CADオペレーター、営業のサポートなどへの

キャリアチェンジも可能です♪



【未経験でも安心！】

入社後の研修やOJTを通じ、イチから知識を学べます！

元コールセンタースタッフや飲食スタッフなど、

さまざまな経歴の先輩が活躍中です。



【お仕事内容は……】

建設プロジェクトを進める際の図面の作成や、

資料作成、PC入力等の事務業務、

現場管理・進捗確認。実際のプロジェクト現場での打ち合わせ

写真撮影、スケジュール管理、打ち合わせなどをお任せします。



【こんなスキルがGETできる！】

建設の専門的な知識や、役立つPCスキルも磨けます！



【こんなモノづくりに関われる！】

＊大型ショッピングモール・高級マンション・リゾート施設・ホテルなどの建設

＊官公庁・役所・大学・病院などの建設

＊橋・道路・ダム・トンネルなどのインフラ整備

＊発電所や製鉄工場などプラント分野の建設

＊電気・空調・給排水などの設備設置",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/8113682
IT事務＊未経験OK＊残業月平均2h＊有休の完全消化もOK＊定着率100％＊研修・サポート◎,アイル株式会社,ITサポート,北海道札幌市中央区,月給 23万円 ～ 40万円,"「手に職」「オフィスワークがしたい」

そんな方に超オススメ！

ニーズ◎のIT業界に未経験からチャレンジ

「将来のために、手に職をつけたい」

「ITに興味はあるけど、知識ゼロだし……」



そんな方にピッタリなのが、当社のITサポート。

未経験から将来性の高いIT業界で活躍しませんか？



★IT業界未経験OK！

★安定収入が叶う

★「その先」のキャリアも



＝＝＝＝＝

お客様である金融機関の社内ヘルプデスクとして、下記の業務をお任せします。



≪具体的な仕事内容≫

◎PCやスマホの貸出・返却受付

◎事務処理、書類手続き

◎各種問い合わせ対応

◎情報システム部門との連携　など



★基本的なPC操作ができる方なら大丈夫。マニュアルが整備されているのでITの専門知識などはなくても安心！



現在2名体制なので、入社後はイチから学べ、先輩からのサポートを受けられます。同じお客様先に別のチームも参画しているので、何かあれば周りに相談しやすい環境です。

＝

残業ほぼなし、ネイルOK！働きやすさバツグン

残業は月平均でわずか2時間程度とほぼ定時で退勤できるなど、働きやすい点が魅力です。

＝

エンジニアへのキャリアチェンジも歓迎！

IT知識・スキルを少しずつ身につけながら、さまざまなプロジェクトのスムーズな進捗をサポートするITサポート。慣れていくうちに「もっとITに深く関わりたい！」「もっとスキルアップしたい！」と思ったら、エンジニアへのキャリアチェンジも大歓迎です。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7465462
働く前に見学可能◎【完全週休2日制♪看護師】服装自由◎・交通費支給◎/無資格・未経験OK◎,アクトレゾナンス合同会社,看護師業務スタッフ,千葉県市川市,"月給 26万5,000円 ～ 30万円","✨おすすめポイント✨



✅働く前に職場見学OK◎

✅無資格・未経験大歓迎◎

✅交通費支給＆服装自由◎

✅抜群の働きやすさと充実のバックアップ体制◎



【仕事内容】

通所施設における医療的ケアをしていただくお仕事になります!



現場には毎日必ず二人以上の看護師を配置しておりますので、

施設の利用者の方のみならず、勤務していただく皆様が

安心して働ける環境作りを実現しております◎



やりがい、そして誇りあるお仕事です◎



【具体的な業務内容】

・バイタルチェック  (健康管理)

・日常生活支援   (摂食、排泄介助等)

・医療的ケア   (喀痰吸引、経管栄養等)



などがお仕事内容になります♪





―――ここがポイント―――



✅昇給・賞与あり◎



毎日の小さなあなたの頑張りを見逃しません!

公正な評価制度をベースに社長自ら面談をさせていただき

評価させていただいてます◎



✅無資格・未経験大歓迎♪



挑戦したいけど業界未経験で不安な方や

過去に経験はあるがブランクが心配な方など

大歓迎です◎



現場経験豊富なスタッフ達が最後までサポートします♪

職場の風通しがよく、わからない事は遠慮なく聞ける

環境なので安心してお越しください♪



✅交通費支給&amp;服装自由♪



しっかり往復の交通費を支給してるため

給料の半分は交通費に消えてしまう..

なんてことはありませんので安心してください!



また、制服の指定もありませんので

ご自身の働きやすい服装で勤務していただいてOKです◎



皆様からの応募をスタッフ一同心からお待ちしております♪",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/8633780
【事務スタッフ◎】無資格OK◎/未経験OK◎/ボーナス年2回支給◎/完全週休2日制◎,アシスト株式会社,事務スタッフ,沖縄県糸満市,月給 17万円 ～ 20万円,"≪仕事内容≫

・データの入力業務

・書類等の整理作業

・電話の応対



【私たちの魅力】

✅安心のバックアップ体制◎

＝＝＝＝＝＝＝＝＝＝＝＝＝

急な都合が入ってしまったり

ご家庭の事情、お迎えなど

急遽外さなくてはいけない

状況など、あるかと思います!

こういった際のバックアップ体制整っております!



急なご予定や事情などあった際は

臨機応変にご対応させていただきます◎



お子様の送迎や、お迎えなどある際は

出勤時間を遅くしたり、退勤時間を早めたり

勤務時間の調整可能になりますので

家事、育児、家庭との両立したい方にはピッタリになります◎



✅抜群の働きやすさ♪

＝＝＝＝＝＝＝＝＝＝＝＝＝

仕事歴の長いメンバーが多く在籍しており

何でも話しあえる風通しのいい職場環境から

仕事での悩みなども気軽に先輩や上司に

相談できる雰囲気で

お悩みを一人で抱え込む必要性はありません◎



もちろんあなたの頑張りから取り組みは

しっかり評価をするので

安心して勤務できます♪



【私たちについて】

軽配送事業、引っ越し事業

エアコンクリーニング事業など

様々な事業を手掛け

県内では類を見ない成長をしております。



この度、さらに拡大をしていくというのもあり

新規オープニングスタッフを募集します!



皆様が働きやすいような環境から

制度を準備しております◎



皆様の応募お待ちしております◎",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/8633806
【引っ越し作業補助業務◎】日払いOK◎/週払いOK◎/未経験OK◎/即日採用◎/軽作業◎,アシスト株式会社,引っ越し作業補助業務,沖縄県糸満市,"日給 8,500円 ～","★オープニングスタッフ★



ーーーーーーーー

　　日払いOK◎

引っ越し作業スタッフ◎

ーーーーーーーー



✅日払いOK◎

✅週1~勤務OK◎

✅オープニングスタッフ◎

✅軽作業◎

✅ダブルワークOK◎



【仕事内容】

荷物を運ぶだけ!のシンプル作業◎

未経験でも簡単スタート可能♪



自分にできるか

不安な部分もあるかと思いますが

まずは、一人で持てる

ダンボールなどからスタート◎



ベテランスタッフもいるから

重たい荷物でもスイスイ運べます!



【ここがポイント!】



🔵未経験、無資格、ブランクOK!



社内の教育制度やOJTを設けています!

その為、悩むことはなく

のびのびと仕事をしていただくことができます!



ーーーーーーーー



🔵選べるシフト制◎



いきなり多く勤務したり長い時間働いたりするのは

抵抗はあるかと思います!

その為、”週1～から勤務OK”など

お試し勤務ができるような体制を準備◎



また、ご自身の都合や勤務スタイルもあるかと思いますので

ご自身のペースにあった勤務日時の選択が可能になります◎



ーーーーーーーー



【私たちについて】

軽配送事業、引っ越し事業

エアコンクリーニング事業など

様々な事業を手掛け

県内では類を見ない成長をしております。



この度、さらに拡大をしていくというのもあり

新規オープニングスタッフを募集します!



あなたも会社とともに成長しませんか？



皆様の応募お待ちしております◎",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/8633810
